2017-12-12 06:54:17 status unpacked libice-dev:amd64 2:1.0.9-1+b1
2017-12-12 06:54:17 status unpacked libice-dev:amd64 2:1.0.9-1+b1
2017-12-12 06:54:17 install libtinfo-dev:amd64 <none> 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status half-installed libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status unpacked libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status unpacked libtinfo-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 install libncursesw5-dev:amd64 <none> 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status half-installed libncursesw5-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status unpacked libncursesw5-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 status unpacked libncursesw5-dev:amd64 5.9+20140913-1+deb8u2
2017-12-12 06:54:17 install libpthread-stubs0-dev:amd64 <none> 0.3-4
2017-12-12 06:54:17 status half-installed libpthread-stubs0-dev:amd64 0.3-4
2017-12-12 06:54:17 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2017-12-12 06:54:17 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2017-12-12 06:54:17 install libreadline6-dev:amd64 <none> 6.3-8+b3
2017-12-12 06:54:17 status half-installed libreadline6-dev:amd64 6.3-8+b3
2017-12-12 06:54:17 status unpacked libreadline6-dev:amd64 6.3-8+b3
2017-12-12 06:54:17 status unpacked libreadline6-dev:amd64 6.3-8+b3
2017-12-12 06:54:18 install libreadline-dev:amd64 <none> 6.3-8+b3
2017-12-12 06:54:18 status half-installed libreadline-dev:amd64 6.3-8+b3
2017-12-12 06:54:18 status unpacked libreadline-dev:amd64 6.3-8+b3
2017-12-12 06:54:18 status unpacked libreadline-dev:amd64 6.3-8+b3
2017-12-12 06:54:18 install libsm-dev:amd64 <none> 2:1.2.2-1+b1
2017-12-12 06:54:18 status half-installed libsm-dev:amd64 2:1.2.2-1+b1
2017-12-12 06:54:18 status unpacked libsm-dev:amd64 2:1.2.2-1+b1
2017-12-12 06:54:18 status unpacked libsm-dev:amd64 2:1.2.2-1+b1
2017-12-12 06:54:18 install libsqlite3-dev:amd64 <none> 3.8.7.1-1+deb8u2
2017-12-12 06:54:18 status half-installed libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2017-12-12 06:54:18 status unpacked libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2017-12-12 06:54:18 status unpacked libsqlite3-dev:amd64 3.8.7.1-1+deb8u2
2017-12-12 06:54:18 install libssl-dev:amd64 <none> 1.0.1t-1+deb8u7
2017-12-12 06:54:18 status half-installed libssl-dev:amd64 1.0.1t-1+deb8u7
2017-12-12 06:54:18 status unpacked libssl-dev:amd64 1.0.1t-1+deb8u7
2017-12-12 06:54:18 status unpacked libssl-dev:amd64 1.0.1t-1+deb8u7
2017-12-12 06:54:18 install libxau-dev:amd64 <none> 1:1.0.8-1
2017-12-12 06:54:18 status half-installed libxau-dev:amd64 1:1.0.8-1
2017-12-12 06:54:18 status unpacked libxau-dev:amd64 1:1.0.8-1
2017-12-12 06:54:18 status unpacked libxau-dev:amd64 1:1.0.8-1
2017-12-12 06:54:18 install libxdmcp-dev:amd64 <none> 1:1.1.1-1+b1
2017-12-12 06:54:18 status half-installed libxdmcp-dev:amd64 1:1.1.1-1+b1
2017-12-12 06:54:18 status unpacked libxdmcp-dev:amd64 1:1.1.1-1+b1
2017-12-12 06:54:18 status unpacked libxdmcp-dev:amd64 1:1.1.1-1+b1
2017-12-12 06:54:18 install x11proto-input-dev:all <none> 2.3.1-1
2017-12-12 06:54:18 status half-installed x11proto-input-dev:all 2.3.1-1
2017-12-12 06:54:18 status unpacked x11proto-input-dev:all 2.3.1-1
2017-12-12 06:54:18 status unpacked x11proto-input-dev:all 2.3.1-1
2017-12-12 06:54:18 install x11proto-kb-dev:all <none> 1.0.6-2
2017-12-12 06:54:18 status half-installed x11proto-kb-dev:all 1.0.6-2
2017-12-12 06:54:18 status unpacked x11proto-kb-dev:all 1.0.6-2
2017-12-12 06:54:18 status unpacked x11proto-kb-dev:all 1.0.6-2
2017-12-12 06:54:18 install xtrans-dev:all <none> 1.3.4-1
2017-12-12 06:54:18 status half-installed xtrans-dev:all 1.3.4-1
2017-12-12 06:54:18 status unpacked xtrans-dev:all 1.3.4-1
2017-12-12 06:54:18 status unpacked xtrans-dev:all 1.3.4-1
2017-12-12 06:54:18 install libxcb1-dev:amd64 <none> 1.10-3+b1
2017-12-12 06:54:18 status half-installed libxcb1-dev:amd64 1.10-3+b1
2017-12-12 06:54:18 status unpacked libxcb1-dev:amd64 1.10-3+b1
2017-12-12 06:54:18 status unpacked libxcb1-dev:amd64 1.10-3+b1
2017-12-12 06:54:18 install libx11-dev:amd64 <none> 2:1.6.2-3+deb8u1
2017-12-12 06:54:18 status half-installed libx11-dev:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:18 status unpacked libx11-dev:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:18 status unpacked libx11-dev:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:18 install x11proto-xext-dev:all <none> 7.3.0-1
2017-12-12 06:54:18 status half-installed x11proto-xext-dev:all 7.3.0-1
2017-12-12 06:54:18 status unpacked x11proto-xext-dev:all 7.3.0-1
2017-12-12 06:54:18 status unpacked x11proto-xext-dev:all 7.3.0-1
2017-12-12 06:54:18 install libxext-dev:amd64 <none> 2:1.3.3-1
2017-12-12 06:54:18 status half-installed libxext-dev:amd64 2:1.3.3-1
2017-12-12 06:54:18 status unpacked libxext-dev:amd64 2:1.3.3-1
2017-12-12 06:54:18 status unpacked libxext-dev:amd64 2:1.3.3-1
2017-12-12 06:54:18 install x11proto-render-dev:all <none> 2:0.11.1-2
2017-12-12 06:54:18 status half-installed x11proto-render-dev:all 2:0.11.1-2
2017-12-12 06:54:18 status unpacked x11proto-render-dev:all 2:0.11.1-2
2017-12-12 06:54:18 status unpacked x11proto-render-dev:all 2:0.11.1-2
2017-12-12 06:54:18 install libxrender-dev:amd64 <none> 1:0.9.8-1+b1
2017-12-12 06:54:18 status half-installed libxrender-dev:amd64 1:0.9.8-1+b1
2017-12-12 06:54:18 status unpacked libxrender-dev:amd64 1:0.9.8-1+b1
2017-12-12 06:54:18 status unpacked libxrender-dev:amd64 1:0.9.8-1+b1
2017-12-12 06:54:18 install libxft-dev:amd64 <none> 2.3.2-1
2017-12-12 06:54:18 status half-installed libxft-dev:amd64 2.3.2-1
2017-12-12 06:54:18 status unpacked libxft-dev:amd64 2.3.2-1
2017-12-12 06:54:18 status unpacked libxft-dev:amd64 2.3.2-1
2017-12-12 06:54:18 install x11proto-scrnsaver-dev:all <none> 1.2.2-1
2017-12-12 06:54:18 status half-installed x11proto-scrnsaver-dev:all 1.2.2-1
2017-12-12 06:54:19 status unpacked x11proto-scrnsaver-dev:all 1.2.2-1
2017-12-12 06:54:19 status unpacked x11proto-scrnsaver-dev:all 1.2.2-1
2017-12-12 06:54:19 install libxss-dev:amd64 <none> 1:1.2.2-1
2017-12-12 06:54:19 status half-installed libxss-dev:amd64 1:1.2.2-1
2017-12-12 06:54:19 status unpacked libxss-dev:amd64 1:1.2.2-1
2017-12-12 06:54:19 status unpacked libxss-dev:amd64 1:1.2.2-1
2017-12-12 06:54:19 install libxt-dev:amd64 <none> 1:1.1.4-1+b1
2017-12-12 06:54:19 status half-installed libxt-dev:amd64 1:1.1.4-1+b1
2017-12-12 06:54:19 status unpacked libxt-dev:amd64 1:1.1.4-1+b1
2017-12-12 06:54:19 status unpacked libxt-dev:amd64 1:1.1.4-1+b1
2017-12-12 06:54:19 install tcl8.6:amd64 <none> 8.6.2+dfsg-2
2017-12-12 06:54:19 status half-installed tcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 status unpacked tcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 status unpacked tcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 install tcl:amd64 <none> 8.6.0+8
2017-12-12 06:54:19 status half-installed tcl:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tcl:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tcl:amd64 8.6.0+8
2017-12-12 06:54:19 install tcl8.6-dev:amd64 <none> 8.6.2+dfsg-2
2017-12-12 06:54:19 status half-installed tcl8.6-dev:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 status unpacked tcl8.6-dev:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 status unpacked tcl8.6-dev:amd64 8.6.2+dfsg-2
2017-12-12 06:54:19 install tcl-dev:amd64 <none> 8.6.0+8
2017-12-12 06:54:19 status half-installed tcl-dev:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tcl-dev:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tcl-dev:amd64 8.6.0+8
2017-12-12 06:54:19 install tk8.6:amd64 <none> 8.6.2-1
2017-12-12 06:54:19 status half-installed tk8.6:amd64 8.6.2-1
2017-12-12 06:54:19 status unpacked tk8.6:amd64 8.6.2-1
2017-12-12 06:54:19 status unpacked tk8.6:amd64 8.6.2-1
2017-12-12 06:54:19 install tk:amd64 <none> 8.6.0+8
2017-12-12 06:54:19 status half-installed tk:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tk:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tk:amd64 8.6.0+8
2017-12-12 06:54:19 install tk8.6-dev:amd64 <none> 8.6.2-1
2017-12-12 06:54:19 status half-installed tk8.6-dev:amd64 8.6.2-1
2017-12-12 06:54:19 status unpacked tk8.6-dev:amd64 8.6.2-1
2017-12-12 06:54:19 status unpacked tk8.6-dev:amd64 8.6.2-1
2017-12-12 06:54:19 install tk-dev:amd64 <none> 8.6.0+8
2017-12-12 06:54:19 status half-installed tk-dev:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tk-dev:amd64 8.6.0+8
2017-12-12 06:54:19 status unpacked tk-dev:amd64 8.6.0+8
2017-12-12 06:54:19 install libdb5.3-dev:amd64 <none> 5.3.28-9+deb8u1
2017-12-12 06:54:19 status half-installed libdb5.3-dev:amd64 5.3.28-9+deb8u1
2017-12-12 06:54:19 status unpacked libdb5.3-dev:amd64 5.3.28-9+deb8u1
2017-12-12 06:54:19 status unpacked libdb5.3-dev:amd64 5.3.28-9+deb8u1
2017-12-12 06:54:19 install libdb-dev:amd64 <none> 5.3.0+b1
2017-12-12 06:54:19 status half-installed libdb-dev:amd64 5.3.0+b1
2017-12-12 06:54:19 status unpacked libdb-dev:amd64 5.3.0+b1
2017-12-12 06:54:19 status unpacked libdb-dev:amd64 5.3.0+b1
2017-12-12 06:54:19 trigproc systemd:amd64 215-17+deb8u7 <none>
2017-12-12 06:54:19 status half-configured systemd:amd64 215-17+deb8u7
2017-12-12 06:54:19 status installed systemd:amd64 215-17+deb8u7
2017-12-12 06:54:20 startup packages configure
2017-12-12 06:54:20 configure libgmp10:amd64 2:6.0.0+dfsg-6 <none>
2017-12-12 06:54:20 status unpacked libgmp10:amd64 2:6.0.0+dfsg-6
2017-12-12 06:54:20 status half-configured libgmp10:amd64 2:6.0.0+dfsg-6
2017-12-12 06:54:20 status installed libgmp10:amd64 2:6.0.0+dfsg-6
2017-12-12 06:54:20 status triggers-pending libc-bin:amd64 2.19-18+deb8u10
2017-12-12 06:54:20 configure libnettle4:amd64 2.7.1-5+deb8u2 <none>
2017-12-12 06:54:20 status unpacked libnettle4:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 status half-configured libnettle4:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 status installed libnettle4:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 configure libhogweed2:amd64 2.7.1-5+deb8u2 <none>
2017-12-12 06:54:20 status unpacked libhogweed2:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 status half-configured libhogweed2:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 status installed libhogweed2:amd64 2.7.1-5+deb8u2
2017-12-12 06:54:20 configure libffi6:amd64 3.1-2+deb8u1 <none>
2017-12-12 06:54:20 status unpacked libffi6:amd64 3.1-2+deb8u1
2017-12-12 06:54:20 status half-configured libffi6:amd64 3.1-2+deb8u1
2017-12-12 06:54:20 status installed libffi6:amd64 3.1-2+deb8u1
2017-12-12 06:54:20 configure libp11-kit0:amd64 0.20.7-1 <none>
2017-12-12 06:54:20 status unpacked libp11-kit0:amd64 0.20.7-1
2017-12-12 06:54:20 status half-configured libp11-kit0:amd64 0.20.7-1
2017-12-12 06:54:20 status installed libp11-kit0:amd64 0.20.7-1
2017-12-12 06:54:20 configure libtasn1-6:amd64 4.2-3+deb8u3 <none>
2017-12-12 06:54:20 status unpacked libtasn1-6:amd64 4.2-3+deb8u3
2017-12-12 06:54:20 status half-configured libtasn1-6:amd64 4.2-3+deb8u3
2017-12-12 06:54:20 status installed libtasn1-6:amd64 4.2-3+deb8u3
2017-12-12 06:54:20 configure libgnutls-deb0-28:amd64 3.3.8-6+deb8u7 <none>
2017-12-12 06:54:20 status unpacked libgnutls-deb0-28:amd64 3.3.8-6+deb8u7
2017-12-12 06:54:20 status half-configured libgnutls-deb0-28:amd64 3.3.8-6+deb8u7
2017-12-12 06:54:20 status installed libgnutls-deb0-28:amd64 3.3.8-6+deb8u7
2017-12-12 06:54:20 configure libidn11:amd64 1.29-1+deb8u2 <none>
2017-12-12 06:54:20 status unpacked libidn11:amd64 1.29-1+deb8u2
2017-12-12 06:54:20 status half-configured libidn11:amd64 1.29-1+deb8u2
2017-12-12 06:54:20 status installed libidn11:amd64 1.29-1+deb8u2
2017-12-12 06:54:20 configure perl-modules:all 5.20.2-3+deb8u9 <none>
2017-12-12 06:54:20 status unpacked perl-modules:all 5.20.2-3+deb8u9
2017-12-12 06:54:20 status unpacked perl-modules:all 5.20.2-3+deb8u9
2017-12-12 06:54:20 status unpacked perl-modules:all 5.20.2-3+deb8u9
2017-12-12 06:54:20 status half-configured perl-modules:all 5.20.2-3+deb8u9
2017-12-12 06:54:20 status installed perl-modules:all 5.20.2-3+deb8u9
2017-12-12 06:54:20 configure perl:amd64 5.20.2-3+deb8u9 <none>
2017-12-12 06:54:20 status unpacked perl:amd64 5.20.2-3+deb8u9
2017-12-12 06:54:20 status half-configured perl:amd64 5.20.2-3+deb8u9
2017-12-12 06:54:20 status installed perl:amd64 5.20.2-3+deb8u9
2017-12-12 06:54:20 configure libasan1:amd64 4.9.2-10 <none>
2017-12-12 06:54:20 status unpacked libasan1:amd64 4.9.2-10
2017-12-12 06:54:20 status half-configured libasan1:amd64 4.9.2-10
2017-12-12 06:54:20 status installed libasan1:amd64 4.9.2-10
2017-12-12 06:54:20 configure libatomic1:amd64 4.9.2-10 <none>
2017-12-12 06:54:20 status unpacked libatomic1:amd64 4.9.2-10
2017-12-12 06:54:20 status half-configured libatomic1:amd64 4.9.2-10
2017-12-12 06:54:20 status installed libatomic1:amd64 4.9.2-10
2017-12-12 06:54:20 configure libcilkrts5:amd64 4.9.2-10 <none>
2017-12-12 06:54:20 status unpacked libcilkrts5:amd64 4.9.2-10
2017-12-12 06:54:20 status half-configured libcilkrts5:amd64 4.9.2-10
2017-12-12 06:54:20 status installed libcilkrts5:amd64 4.9.2-10
2017-12-12 06:54:20 configure libisl10:amd64 0.12.2-2 <none>
2017-12-12 06:54:20 status unpacked libisl10:amd64 0.12.2-2
2017-12-12 06:54:20 status half-configured libisl10:amd64 0.12.2-2
2017-12-12 06:54:20 status installed libisl10:amd64 0.12.2-2
2017-12-12 06:54:20 configure libcloog-isl4:amd64 0.18.2-1+b2 <none>
2017-12-12 06:54:20 status unpacked libcloog-isl4:amd64 0.18.2-1+b2
2017-12-12 06:54:20 status half-configured libcloog-isl4:amd64 0.18.2-1+b2
2017-12-12 06:54:20 status installed libcloog-isl4:amd64 0.18.2-1+b2
2017-12-12 06:54:20 configure libexpat1:amd64 2.1.0-6+deb8u4 <none>
2017-12-12 06:54:20 status unpacked libexpat1:amd64 2.1.0-6+deb8u4
2017-12-12 06:54:20 status half-configured libexpat1:amd64 2.1.0-6+deb8u4
2017-12-12 06:54:20 status installed libexpat1:amd64 2.1.0-6+deb8u4
2017-12-12 06:54:20 configure libpng12-0:amd64 1.2.50-2+deb8u3 <none>
2017-12-12 06:54:20 status unpacked libpng12-0:amd64 1.2.50-2+deb8u3
2017-12-12 06:54:20 status half-configured libpng12-0:amd64 1.2.50-2+deb8u3
2017-12-12 06:54:20 status installed libpng12-0:amd64 1.2.50-2+deb8u3
2017-12-12 06:54:20 configure libfreetype6:amd64 2.5.2-3+deb8u2 <none>
2017-12-12 06:54:20 status unpacked libfreetype6:amd64 2.5.2-3+deb8u2
2017-12-12 06:54:20 status half-configured libfreetype6:amd64 2.5.2-3+deb8u2
2017-12-12 06:54:20 status installed libfreetype6:amd64 2.5.2-3+deb8u2
2017-12-12 06:54:20 configure ucf:all 3.0030 <none>
2017-12-12 06:54:20 status unpacked ucf:all 3.0030
2017-12-12 06:54:20 status unpacked ucf:all 3.0030
2017-12-12 06:54:20 status half-configured ucf:all 3.0030
2017-12-12 06:54:20 status installed ucf:all 3.0030
2017-12-12 06:54:20 configure fonts-dejavu-core:all 2.34-1 <none>
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status unpacked fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status half-configured fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 status installed fonts-dejavu-core:all 2.34-1
2017-12-12 06:54:20 configure fontconfig-config:all 2.11.0-6.3+deb8u1 <none>
2017-12-12 06:54:20 status unpacked fontconfig-config:all 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status unpacked fontconfig-config:all 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status unpacked fontconfig-config:all 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status half-configured fontconfig-config:all 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status installed fontconfig-config:all 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 configure libfontconfig1:amd64 2.11.0-6.3+deb8u1 <none>
2017-12-12 06:54:20 status unpacked libfontconfig1:amd64 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status half-configured libfontconfig1:amd64 2.11.0-6.3+deb8u1
2017-12-12 06:54:20 status installed libfontconfig1:amd64 2.11.0-6.3+deb8u1
2017-12-12 06:54:21 configure libglib2.0-0:amd64 2.42.1-1+b1 <none>
2017-12-12 06:54:21 status unpacked libglib2.0-0:amd64 2.42.1-1+b1
2017-12-12 06:54:21 status half-configured libglib2.0-0:amd64 2.42.1-1+b1
2017-12-12 06:54:21 status installed libglib2.0-0:amd64 2.42.1-1+b1
2017-12-12 06:54:21 configure libgomp1:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked libgomp1:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured libgomp1:amd64 4.9.2-10
2017-12-12 06:54:21 status installed libgomp1:amd64 4.9.2-10
2017-12-12 06:54:21 configure x11-common:all 1:7.7+7 <none>
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status triggers-pending systemd:amd64 215-17+deb8u7
2017-12-12 06:54:21 status unpacked x11-common:all 1:7.7+7
2017-12-12 06:54:21 status half-configured x11-common:all 1:7.7+7
2017-12-12 06:54:21 status installed x11-common:all 1:7.7+7
2017-12-12 06:54:21 configure libice6:amd64 2:1.0.9-1+b1 <none>
2017-12-12 06:54:21 status unpacked libice6:amd64 2:1.0.9-1+b1
2017-12-12 06:54:21 status half-configured libice6:amd64 2:1.0.9-1+b1
2017-12-12 06:54:21 status installed libice6:amd64 2:1.0.9-1+b1
2017-12-12 06:54:21 configure libicu52:amd64 52.1-8+deb8u6 <none>
2017-12-12 06:54:21 status unpacked libicu52:amd64 52.1-8+deb8u6
2017-12-12 06:54:21 status half-configured libicu52:amd64 52.1-8+deb8u6
2017-12-12 06:54:21 status installed libicu52:amd64 52.1-8+deb8u6
2017-12-12 06:54:21 configure libitm1:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked libitm1:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured libitm1:amd64 4.9.2-10
2017-12-12 06:54:21 status installed libitm1:amd64 4.9.2-10
2017-12-12 06:54:21 configure liblsan0:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked liblsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured liblsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status installed liblsan0:amd64 4.9.2-10
2017-12-12 06:54:21 configure libmpfr4:amd64 3.1.2-2 <none>
2017-12-12 06:54:21 status unpacked libmpfr4:amd64 3.1.2-2
2017-12-12 06:54:21 status half-configured libmpfr4:amd64 3.1.2-2
2017-12-12 06:54:21 status installed libmpfr4:amd64 3.1.2-2
2017-12-12 06:54:21 configure libquadmath0:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked libquadmath0:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured libquadmath0:amd64 4.9.2-10
2017-12-12 06:54:21 status installed libquadmath0:amd64 4.9.2-10
2017-12-12 06:54:21 configure libsm6:amd64 2:1.2.2-1+b1 <none>
2017-12-12 06:54:21 status unpacked libsm6:amd64 2:1.2.2-1+b1
2017-12-12 06:54:21 status half-configured libsm6:amd64 2:1.2.2-1+b1
2017-12-12 06:54:21 status installed libsm6:amd64 2:1.2.2-1+b1
2017-12-12 06:54:21 configure libtcl8.6:amd64 8.6.2+dfsg-2 <none>
2017-12-12 06:54:21 status unpacked libtcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:21 status half-configured libtcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:21 status installed libtcl8.6:amd64 8.6.2+dfsg-2
2017-12-12 06:54:21 configure libxau6:amd64 1:1.0.8-1 <none>
2017-12-12 06:54:21 status unpacked libxau6:amd64 1:1.0.8-1
2017-12-12 06:54:21 status half-configured libxau6:amd64 1:1.0.8-1
2017-12-12 06:54:21 status installed libxau6:amd64 1:1.0.8-1
2017-12-12 06:54:21 configure libxdmcp6:amd64 1:1.1.1-1+b1 <none>
2017-12-12 06:54:21 status unpacked libxdmcp6:amd64 1:1.1.1-1+b1
2017-12-12 06:54:21 status half-configured libxdmcp6:amd64 1:1.1.1-1+b1
2017-12-12 06:54:21 status installed libxdmcp6:amd64 1:1.1.1-1+b1
2017-12-12 06:54:21 configure libxcb1:amd64 1.10-3+b1 <none>
2017-12-12 06:54:21 status unpacked libxcb1:amd64 1.10-3+b1
2017-12-12 06:54:21 status half-configured libxcb1:amd64 1.10-3+b1
2017-12-12 06:54:21 status installed libxcb1:amd64 1.10-3+b1
2017-12-12 06:54:21 configure libx11-data:all 2:1.6.2-3+deb8u1 <none>
2017-12-12 06:54:21 status unpacked libx11-data:all 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 status half-configured libx11-data:all 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 status installed libx11-data:all 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 configure libx11-6:amd64 2:1.6.2-3+deb8u1 <none>
2017-12-12 06:54:21 status unpacked libx11-6:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 status half-configured libx11-6:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 status installed libx11-6:amd64 2:1.6.2-3+deb8u1
2017-12-12 06:54:21 configure libxext6:amd64 2:1.3.3-1 <none>
2017-12-12 06:54:21 status unpacked libxext6:amd64 2:1.3.3-1
2017-12-12 06:54:21 status half-configured libxext6:amd64 2:1.3.3-1
2017-12-12 06:54:21 status installed libxext6:amd64 2:1.3.3-1
2017-12-12 06:54:21 configure libxrender1:amd64 1:0.9.8-1+b1 <none>
2017-12-12 06:54:21 status unpacked libxrender1:amd64 1:0.9.8-1+b1
2017-12-12 06:54:21 status half-configured libxrender1:amd64 1:0.9.8-1+b1
2017-12-12 06:54:21 status installed libxrender1:amd64 1:0.9.8-1+b1
2017-12-12 06:54:21 configure libxft2:amd64 2.3.2-1 <none>
2017-12-12 06:54:21 status unpacked libxft2:amd64 2.3.2-1
2017-12-12 06:54:21 status half-configured libxft2:amd64 2.3.2-1
2017-12-12 06:54:21 status installed libxft2:amd64 2.3.2-1
2017-12-12 06:54:21 configure libxss1:amd64 1:1.2.2-1 <none>
2017-12-12 06:54:21 status unpacked libxss1:amd64 1:1.2.2-1
2017-12-12 06:54:21 status half-configured libxss1:amd64 1:1.2.2-1
2017-12-12 06:54:21 status installed libxss1:amd64 1:1.2.2-1
2017-12-12 06:54:21 configure libtk8.6:amd64 8.6.2-1 <none>
2017-12-12 06:54:21 status unpacked libtk8.6:amd64 8.6.2-1
2017-12-12 06:54:21 status half-configured libtk8.6:amd64 8.6.2-1
2017-12-12 06:54:21 status installed libtk8.6:amd64 8.6.2-1
2017-12-12 06:54:21 configure libtsan0:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked libtsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured libtsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status installed libtsan0:amd64 4.9.2-10
2017-12-12 06:54:21 configure libubsan0:amd64 4.9.2-10 <none>
2017-12-12 06:54:21 status unpacked libubsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status half-configured libubsan0:amd64 4.9.2-10
2017-12-12 06:54:21 status installed libubsan0:amd64 4.9.2-10
2017-12-12 06:54:21 configure libxt6:amd64 1:1.1.4-1+b1 <none>
2017-12-12 06:54:21 status unpacked libxt6:amd64 1:1.1.4-1+b1
2017-12-12 06:54:21 status half-configured libxt6:amd64 1:1.1.4-1+b1
2017-12-12 06:54:21 status installed libxt6:amd64 1:1.1.4-1+b1
2017-12-12 06:54:21 configure libmpc3:amd64 1.0.2-1 <none>
2017-12-12 06:54:21 status unpacked libmpc3:amd64 1.0.2-1
